Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season
E0,21/08/1996,Wimbledon,Liverpool,1,1,D,,,,1993-94
E0,21/08/1996,Coventry,Tottenham,1,0,H,,,,1993-94
E0,21/08/1996,Liverpool,Ipswich,1,0,H,,,,1993-94
E0,21/08/1996,Man City,Newcastle,2,1,H,,,,1993-94
E0,24/08/1996,Norwich,Southampton,4,5,A,,,,1993-94
E0,24/08/1996,Sheffield Weds,QPR,3,1,H,,,,1993-94
E0,24/08/1996,West Ham,Everton,0,1,A,,,,1993-94
E0,24/08/1996,Blackburn,Aston Villa,1,0,H,,,,1993-94
E0,24/08/1996,QPR,Chelsea,1,1,D,,,,1993-94
E0,24/08/1996,Arsenal,Chelsea,1,0,H,,,,1993-94
E0,24/08/1996,Coventry,Sheffield Weds,1,1,D,,,,1993-94
E0,24/08/1996,Ipswich,Swindon,1,1,D,,,,1993-94
E0,25/08/1996,Liverpool,Newcastle,0,2,A,,,,1993-94
E0,26/08/1996,Man City,Norwich,1,1,D,,,,1993-94
E0,02/09/1996,Oldham,West Ham,1,2,A,,,,1993-94
E0,04/09/1996,QPR,Everton,2,1,H,,,,1993-94
E0,04/09/1996,Sheffield United,Aston Villa,1,2,A,,,,1993-94
E0,04/09/1996,Southampton,Blackburn,3,1,H,,,,1993-94
E0,04/09/1996,Wimbledon,Man United,1,0,H,,,,1993-94
E0,04/09/1996,Leeds,Tottenham,2,0,H,,,,1993-94
E0,04/09/1996,Arsenal,Wimbledon,1,1,D,,,,1993-94
E0,04/09/1996,Aston Villa,Arsenal,1,2,A,,,,1993-94
E0,04/09/1996,Chelsea,Leeds,1,1,D,,,,1993-94
E0,04/09/1996,Everton,Coventry,0,0,D,,,,1993-94
E0,07/09/1996,Man United,Man City,2,0,H,,,,1993-94
E0,07/09/1996,Newcastle,Oldham,3,2,H,,,,1993-94
E0,07/09/1996,Norwich,Sheffield United,0,1,A,,,,1993-94
E0,07/09/1996,Sheffield Weds,Ipswich,5,0,H,,,,1993-94
E0,07/09/1996,Swindon,Wimbledon,2,4,A,,,,1993-94
E0,07/09/1996,Tottenham,Southampton,3,0,H,,,,1993-94
E0,07/09/1996,West Ham,Liverpool,1,2,A,,,,1993-94
E0,07/09/1996,Blackburn,QPR,1,1,D,,,,1993-94
E0,08/09/1996,Wimbledon,Oldham,3,0,H,,,,1993-94
E0,09/09/1996,Chelsea,Swindon,2,0,H,,,,1993-94
E0,14/09/1996,Leeds,Man United,0,2,A,,,,1993-94
E0,14/09/1996,Newcastle,Aston Villa,5,1,H,,,,1993-94
E0,14/09/1996,QPR,Arsenal,1,1,D,,,,1993-94
E0,14/09/1996,West Ham,Blackburn,1,2,A,,,,1993-94
E0,14/09/1996,Arsenal,West Ham,0,2,A,,,,1993-94
E0,14/09/1996,Leeds,Everton,3,0,H,,,,1993-94
E0,14/09/1996,Liverpool,Norwich,0,1,A,,,,1993-94
E0,15/09/1996,Man City,Chelsea,2,2,D,,,,1993-94
E0,15/09/1996,Oldham,Sheffield Weds,0,0,D,,,,1993-94
E0,16/09/1996,QPR,Swindon,1,3,A,,,,1993-94
E0,21/09/1996,Sheffield United,Newcastle,2,0,H,,,,1993-94
E0,21/09/1996,Southampton,Aston Villa,4,1,H,,,,1993-94
E0,21/09/1996,Wimbledon,Tottenham,2,1,H,,,,1993-94
E0,21/09/1996,Ipswich,Man United,1,2,A,,,,1993-94
E0,21/09/1996,Coventry,Blackburn,2,1,H,,,,1993-94
E0,21/09/1996,Leeds,Sheffield Weds,2,2,D,,,,1993-94
E0,21/09/1996,Oldham,Sheffield United,1,1,D,,,,1993-94
E0,21/09/1996,QPR,West Ham,0,0,D,,,,1993-94
E0,22/09/1996,Chelsea,Coventry,1,2,A,,,,1993-94
E0,23/09/1996,Man United,Southampton,2,0,H,,,,1993-94
E0,28/09/1996,Oldham,Tottenham,0,2,A,,,,1993-94
E0,28/09/1996,Aston Villa,Liverpool,2,1,H,,,,1993-94
E0,28/09/1996,Blackburn,Ipswich,0,0,D,,,,1993-94
E0,28/09/1996,Chelsea,Sheffield United,3,2,H,,,,1993-94
E0,28/09/1996,Everton,Wimbledon,3,2,H,,,,1993-94
E0,28/09/1996,Newcastle,Arsenal,2,0,H,,,,1993-94
E0,28/09/1996,Norwich,Oldham,1,1,D,,,,1993-94
E0,29/09/1996,Sheffield Weds,Man City,1,1,D,,,,1993-94
E0,29/09/1996,Swindon,Leeds,0,5,A,,,,1993-94
E0,30/09/1996,Tottenham,QPR,1,2,A,,,,1993-94
E0,12/10/1996,West Ham,Southampton,3,3,D,,,,1993-94
E0,12/10/1996,Man United,Coventry,0,0,D,,,,1993-94
E0,12/10/1996,Arsenal,Man City,3,0,H,,,,1994-95
E0,12/10/1996,Chelsea,Norwich,2,0,H,,,,1994-95
E0,12/10/1996,Coventry,Wimbledon,1,1,D,,,,1994-95
E0,12/10/1996,Crystal Palace,Liverpool,1,6,A,,,,1994-95
E0,12/10/1996,Everton,Aston Villa,2,2,D,,,,1994-95
E0,12/10/1996,Ipswich,Nott'm Forest,0,1,A,,,,1994-95
E0,13/10/1996,Man United,QPR,2,0,H,,,,1994-95
E0,14/10/1996,Sheffield Weds,Tottenham,3,4,A,,,,1994-95
E0,19/10/1996,Southampton,Blackburn,1,1,D,,,,1994-95
E0,19/10/1996,West Ham,Leeds,0,0,D,,,,1994-95
E0,19/10/1996,Leicester,Newcastle,1,3,A,,,,1994-95
E0,19/10/1996,Nott'm Forest,Man United,1,1,D,,,,1994-95
E0,19/10/1996,Blackburn,Leicester,3,0,H,,,,1994-95
E0,19/10/1996,Leeds,Arsenal,1,0,H,,,,1994-95
E0,19/10/1996,Wimbledon,Ipswich,1,1,D,,,,1994-95
E0,19/10/1996,Aston Villa,Southampton,1,1,D,,,,1994-95
E0,20/10/1996,Man City,West Ham,3,0,H,,,,1994-95
E0,26/10/1996,Newcastle,Coventry,4,0,H,,,,1994-95
E0,26/10/1996,Norwich,Crystal Palace,0,0,D,,,,1994-95
E0,26/10/1996,QPR,Sheffield Weds,3,2,H,,,,1994-95
E0,26/10/1996,Tottenham,Everton,2,1,H,,,,1994-95
E0,26/10/1996,Aston Villa,Crystal Palace,1,1,D,,,,1994-95
E0,26/10/1996,Blackburn,Coventry,4,0,H,,,,1994-95
E0,26/10/1996,Leeds,Chelsea,2,3,A,,,,1994-95
E0,26/10/1996,Man City,Everton,4,0,H,,,,1994-95
E0,27/10/1996,Newcastle,Southampton,5,1,H,,,,1994-95
E0,28/10/1996,Norwich,West Ham,1,0,H,,,,1994-95
E0,02/11/1996,Nott'm Forest,Leicester,1,0,H,,,,1994-95
E0,02/11/1996,QPR,Ipswich,1,2,A,,,,1994-95
E0,02/11/1996,Tottenham,Man United,0,1,A,,,,1994-95
E0,02/11/1996,Wimbledon,Sheffield Weds,0,1,A,,,,1994-95
E0,02/11/1996,Liverpool,Arsenal,3,0,H,,,,1994-95
E0,02/11/1996,Coventry,Aston Villa,0,1,A,,,,1994-95
E0,02/11/1996,Crystal Palace,Leeds,1,2,A,,,,1994-95
E0,03/11/1996,Everton,Nott'm Forest,1,2,A,,,,1994-95
E0,03/11/1996,Ipswich,Tottenham,1,3,A,,,,1994-95
E0,04/11/1996,Arsenal,Blackburn,0,0,D,,,,1994-95
E0,16/11/1996,Chelsea,Man City,3,0,H,,,,1994-95
E0,16/11/1996,Leicester,QPR,1,1,D,,,,1994-95
E0,16/11/1996,Man United,Wimbledon,3,0,H,,,,1994-95
E0,16/11/1996,Sheffield Weds,Norwich,0,0,D,,,,1994-95
E0,16/11/1996,Southampton,Liverpool,0,2,A,,,,1994-95
E0,16/11/1996,West Ham,Newcastle,1,3,A,,,,1994-95
E0,16/11/1996,Aston Villa,Ipswich,2,0,H,,,,1994-95
E0,16/11/1996,Blackburn,Everton,3,0,H,,,,1994-95
E0,17/11/1996,Liverpool,West Ham,0,0,D,,,,1994-95
E0,18/11/1996,Man City,Crystal Palace,1,1,D,,,,1994-95
E0,20/11/1996,Newcastle,Chelsea,4,2,H,,,,1994-95
E0,23/11/1996,Norwich,Arsenal,0,0,D,,,,1994-95
E0,23/11/1996,Nott'm Forest,Sheffield Weds,4,1,H,,,,1994-95
E0,23/11/1996,QPR,Coventry,2,2,D,,,,1994-95
E0,23/11/1996,Wimbledon,Leicester,2,1,H,,,,1994-95
E0,23/11/1996,Leeds,Man United,2,1,H,,,,1994-95
E0,23/11/1996,Tottenham,Southampton,1,2,A,,,,1994-95
E0,23/11/1996,Coventry,Leeds,2,1,H,,,,1994-95
E0,23/11/1996,Crystal Palace,Wimbledon,0,0,D,,,,1994-95
E0,24/11/1996,Everton,QPR,2,2,D,,,,1994-95
E0,25/11/1996,Leicester,Tottenham,3,1,H,,,,1994-95
E0,30/11/1996,Man United,Liverpool,2,0,H,,,,1994-95
E0,30/11/1996,Sheffield Weds,Man City,1,1,D,,,,1994-95
E0,30/11/1996,Southampton,Nott'm Forest,1,1,D,,,,1994-95
E0,30/11/1996,West Ham,Aston Villa,1,0,H,,,,1994-95
E0,30/11/1996,Arsenal,Newcastle,2,3,A,,,,1994-95
E0,30/11/1996,Chelsea,Blackburn,1,2,A,,,,1994-95
E0,30/11/1996,Ipswich,Norwich,1,2,A,,,,1994-95
E0,30/11/1996,Blackburn,Aston Villa,3,1,H,,,,1994-95
E0,01/12/1996,Coventry,Southampton,1,3,A,,,,1994-95
E0,02/12/1996,Crystal Palace,Chelsea,0,1,A,,,,1994-95
E0,03/12/1996,Everton,Leicester,1,1,D,,,,1994-95
E0,04/12/1996,Ipswich,Man United,3,2,H,,,,1994-95
E0,04/12/1996,Man City,Norwich,2,0,H,,,,1994-95
E0,07/12/1996,Newcastle,Liverpool,1,1,D,,,,1994-95
E0,07/12/1996,QPR,Wimbledon,0,1,A,,,,1994-95
E0,07/12/1996,Tottenham,Nott'm Forest,1,4,A,,,,1994-95
E0,07/12/1996,West Ham,Arsenal,0,2,A,,,,1994-95
E0,07/12/1996,Sheffield Weds,Leeds,1,1,D,,,,1994-95
E0,07/12/1996,Arsenal,Crystal Palace,1,2,A,,,,1994-95
E0,07/12/1996,Aston Villa,Newcastle,0,2,A,,,,1994-95
E0,07/12/1996,Leeds,Man City,2,0,H,,,,1994-95
E0,08/12/1996,Liverpool,Sheffield Weds,4,1,H,,,,1994-95
E0,09/12/1996,Man United,Everton,2,0,H,,,,1994-95
E0,14/12/1996,Norwich,Blackburn,2,1,H,,,,1994-95
E0,14/12/1996,Southampton,Ipswich,3,1,H,,,,1994-95
E0,14/12/1996,Wimbledon,Tottenham,1,2,A,,,,1994-95
E0,15/12/1996,Chelsea,West Ham,1,2,A,,,,1994-95
E0,16/12/1996,Nott'm Forest,QPR,3,2,H,,,,1994-95
E0,17/12/1996,Leicester,Coventry,2,2,D,,,,1994-95
E0,17/12/1996,Chelsea,Leicester,4,0,H,,,,1994-95
E0,18/12/1996,Liverpool,Aston Villa,3,2,H,,,,1994-95
E0,21/12/1996,Man City,Nott'm Forest,3,3,D,,,,1994-95
E0,21/12/1996,Norwich,Leeds,2,1,H,,,,1994-95
E0,21/12/1996,Sheffield Weds,Man United,1,0,H,,,,1994-95
E0,21/12/1996,Southampton,Everton,2,0,H,,,,1994-95
E0,21/12/1996,Tottenham,QPR,1,1,D,,,,1994-95
E0,21/12/1996,West Ham,Crystal Palace,1,0,H,,,,1994-95
E0,21/12/1996,Wimbledon,Arsenal,1,3,A,,,,1994-95
E0,22/12/1996,Newcastle,Blackburn,1,1,D,,,,1994-95
E0,23/12/1996,Coventry,Ipswich,2,0,H,,,,1994-95
E0,26/12/1996,Arsenal,Chelsea,3,1,H,,,,1994-95
E0,26/12/1996,Aston Villa,Norwich,1,1,D,,,,1994-95
E0,26/12/1996,Blackburn,Liverpool,3,2,H,,,,1994-95
E0,26/12/1996,Crystal Palace,Newcastle,0,1,A,,,,1994-95
E0,26/12/1996,Everton,Coventry,0,2,A,,,,1994-95
E0,26/12/1996,Leeds,Tottenham,1,1,D,,,,1994-95
E0,26/12/1996,Leicester,Southampton,4,3,H,,,,1994-95
E0,26/12/1996,Man United,West Ham,1,0,H,,,,1994-95
E0,26/12/1996,QPR,Man City,1,2,A,,,,1994-95
E0,28/12/1996,Ipswich,Sheffield Weds,1,2,A,,,,1994-95
E0,28/12/1996,Nott'm Forest,Wimbledon,3,1,H,,,,1994-95
E0,28/12/1996,Aston Villa,Nott'm Forest,0,2,A,,,,1994-95
E0,28/12/1996,Crystal Palace,Everton,1,0,H,,,,1994-95
E0,28/12/1996,Liverpool,Wimbledon,3,0,H,,,,1994-95
E0,28/12/1996,Man City,Tottenham,5,2,H,,,,1994-95
E0,28/12/1996,Newcastle,Sheffield Weds,2,1,H,,,,1994-95
E0,28/12/1996,Norwich,QPR,4,2,H,,,,1994-95
E0,28/12/1996,West Ham,Southampton,2,0,H,,,,1994-95
E0,29/12/1996,Arsenal,Coventry,2,1,H,,,,1994-95
E0,01/01/1997,Blackburn,Man United,2,4,A,,,,1994-95
E0,01/01/1997,Chelsea,Ipswich,2,0,H,,,,1994-95
E0,01/01/1997,Leeds,Leicester,2,1,H,,,,1994-95
E0,01/01/1997,Coventry,Man City,1,0,H,,,,1994-95
E0,01/01/1997,Everton,Arsenal,1,1,D,,,,1994-95
E0,01/01/1997,Ipswich,Liverpool,1,3,A,,,,1994-95
E0,01/01/1997,Leicester,Crystal Palace,0,1,A,,,,1994-95
E0,11/01/1997,Man United,Newcastle,2,0,H,,,,1994-95
E0,11/01/1997,Nott'm Forest,Blackburn,0,2,A,,,,1994-95
E0,11/01/1997,QPR,Aston Villa,2,0,H,,,,1994-95
E0,11/01/1997,Sheffield Weds,Chelsea,1,1,D,,,,1994-95
E0,11/01/1997,Southampton,Leeds,1,3,A,,,,1994-95
E0,11/01/1997,Tottenham,West Ham,3,1,H,,,,1994-95
E0,11/01/1997,Wimbledon,Norwich,1,0,H,,,,1994-95
E0,11/01/1997,QPR,Liverpool,2,1,H,,,,1994-95
E0,11/01/1997,Everton,West Ham,1,0,H,,,,1994-95
E0,12/01/1997,Ipswich,Leeds,2,0,H,,,,1994-95
E0,18/01/1997,Coventry,Crystal Palace,1,4,A,,,,1994-95
E0,18/01/1997,Sheffield Weds,Blackburn,0,1,A,,,,1994-95
E0,18/01/1997,Southampton,Norwich,1,1,D,,,,1994-95
E0,18/01/1997,Blackburn,Tottenham,2,0,H,,,,1994-95
E0,18/01/1997,Crystal Palace,Ipswich,3,0,H,,,,1994-95
E0,18/01/1997,Leeds,Wimbledon,3,1,H,,,,1994-95
E0,18/01/1997,Liverpool,Nott'm Forest,1,0,H,,,,1994-95
E0,19/01/1997,Man City,Southampton,3,3,D,,,,1994-95
E0,19/01/1997,Newcastle,QPR,2,1,H,,,,1994-95
E0,20/01/1997,Norwich,Everton,0,0,D,,,,1994-95
E0,29/01/1997,West Ham,Leicester,1,0,H,,,,1994-95
E0,29/01/1997,Arsenal,Sheffield Weds,0,0,D,,,,1994-95
E0,29/01/1997,Aston Villa,Man United,1,2,A,,,,1994-95
E0,29/01/1997,Chelsea,Coventry,2,2,D,,,,1994-95
E0,29/01/1997,Nott'm Forest,Newcastle,0,0,D,,,,1994-95
E0,29/01/1997,Liverpool,Chelsea,3,1,H,,,,1994-95
E0,29/01/1997,Wimbledon,Aston Villa,4,3,H,,,,1994-95
E0,29/01/1997,Man United,Man City,5,0,H,,,,1994-95
E0,01/02/1997,Coventry,Norwich,1,0,H,,,,1994-95
E0,01/02/1997,Ipswich,Blackburn,1,3,A,,,,1994-95
E0,01/02/1997,Man United,Crystal Palace,3,0,H,,,,1994-95
E0,01/02/1997,Nott'm Forest,Chelsea,0,1,A,,,,1994-95
E0,01/02/1997,QPR,Leeds,3,2,H,,,,1994-95
E0,01/02/1997,Sheffield Weds,West Ham,1,0,H,,,,1994-95
E0,01/02/1997,Southampton,Arsenal,1,0,H,,,,1994-95
E0,01/02/1997,Tottenham,Aston Villa,3,4,A,,,,1994-95
E0,01/02/1997,Wimbledon,Newcastle,3,2,H,,,,1994-95
E0,02/02/1997,Leicester,Man City,0,1,A,,,,1994-95
E0,15/02/1997,Everton,Liverpool,2,0,H,,,,1994-95
E0,15/02/1997,Leicester,Arsenal,2,1,H,,,,1994-95
E0,19/02/1997,Tottenham,Chelsea,0,0,D,,,,1994-95
E0,19/02/1997,Arsenal,Man United,0,0,D,,,,1994-95
E0,19/02/1997,Blackburn,QPR,4,0,H,,,,1994-95
E0,19/02/1997,Chelsea,Everton,0,1,A,,,,1994-95
E0,22/02/1997,Crystal Palace,Southampton,0,0,D,,,,1994-95
E0,22/02/1997,Leeds,Nott'm Forest,1,0,H,,,,1994-95
E0,22/02/1997,Liverpool,Tottenham,1,1,D,,,,1994-95
E0,22/02/1997,Man City,Wimbledon,2,0,H,,,,1994-95
E0,22/02/1997,Newcastle,Ipswich,1,1,D,,,,1994-95
E0,22/02/1997,Norwich,Leicester,2,1,H,,,,1994-95
E0,22/02/1997,West Ham,Coventry,0,1,A,,,,1994-95
E0,22/02/1997,Aston Villa,Sheffield Weds,1,1,D,,,,1994-95
E0,23/02/1997,Coventry,Liverpool,1,1,D,,,,1994-95
E0,24/02/1997,Ipswich,Man City,1,2,A,,,,1994-95
E0,26/02/1997,Leicester,Aston Villa,1,1,D,,,,1994-95
E0,01/03/1997,Man United,Norwich,1,0,H,,,,1994-95
E0,01/03/1997,Nott'm Forest,Arsenal,2,2,D,,,,1994-95
E0,01/03/1997,Sheffield Weds,Crystal Palace,1,0,H,,,,1994-95
E0,01/03/1997,Southampton,Chelsea,0,1,A,,,,1994-95
E0,01/03/1997,Tottenham,Newcastle,4,2,H,,,,1994-95
E0,01/03/1997,Wimbledon,Blackburn,0,3,A,,,,1994-95
E0,01/03/1997,Everton,Leeds,3,0,H,,,,1994-95
E0,01/03/1997,QPR,West Ham,2,1,H,,,,1994-95
E0,01/03/1997,Aston Villa,Everton,0,0,D,,,,1994-95
E0,02/03/1997,Blackburn,Southampton,3,2,H,,,,1994-95
E0,03/03/1997,Leeds,West Ham,2,2,D,,,,1994-95
E0,04/03/1997,Newcastle,Leicester,3,1,H,,,,1994-95
E0,05/03/1997,Norwich,Chelsea,3,0,H,,,,1994-95
E0,05/03/1997,Nott'm Forest,Ipswich,4,1,H,,,,1994-95
E0,05/03/1997,QPR,Man United,2,3,A,,,,1994-95
E0,05/03/1997,Tottenham,Sheffield Weds,3,1,H,,,,1994-95
E0,05/03/1997,Wimbledon,Coventry,2,0,H,,,,1994-95
E0,08/03/1997,Liverpool,Crystal Palace,0,0,D,,,,1994-95
E0,08/03/1997,Man City,Arsenal,1,2,A,,,,1994-95
E0,08/03/1997,Ipswich,Wimbledon,2,2,D,,,,1994-95
E0,08/03/1997,Arsenal,Leeds,1,3,A,,,,1994-95
E0,10/03/1997,Coventry,Newcastle,0,0,D,,,,1994-95
E0,11/03/1997,Crystal Palace,Norwich,0,1,A,,,,1994-95
E0,12/03/1997,Everton,Tottenham,0,0,D,,,,1994-95
E0,12/03/1997,Leicester,Blackburn,0,0,D,,,,1994-95
E0,12/03/1997,Man United,Nott'm Forest,1,2,A,,,,1994-95
E0,15/03/1997,Sheffield Weds,QPR,0,2,A,,,,1994-95
E0,15/03/1997,West Ham,Man City,3,0,H,,,,1994-95
E0,15/03/1997,Chelsea,Liverpool,0,0,D,,,,1994-95
E0,15/03/1997,Southampton,Aston Villa,2,1,H,,,,1994-95
E0,15/03/1997,Arsenal,Aston Villa,0,0,D,,,,1994-95
E0,15/03/1997,Chelsea,Man United,2,3,A,,,,1994-95
E0,15/03/1997,Coventry,Nott'm Forest,0,0,D,,,,1994-95
E0,15/03/1997,Crystal Palace,QPR,0,0,D,,,,1994-95
E0,15/03/1997,Everton,Sheffield Weds,1,4,A,,,,1994-95
E0,16/03/1997,Leeds,Newcastle,0,0,D,,,,1994-95
E0,18/03/1997,Leicester,Liverpool,1,2,A,,,,1994-95
E0,19/03/1997,Man City,Blackburn,1,3,A,,,,1994-95
E0,19/03/1997,Norwich,Tottenham,0,2,A,,,,1994-95
E0,19/03/1997,Southampton,Wimbledon,2,3,A,,,,1994-95
E0,22/03/1997,West Ham,Ipswich,1,1,D,,,,1994-95
E0,22/03/1997,Nott'm Forest,Norwich,1,0,H,,,,1994-95
E0,22/03/1997,Tottenham,Crystal Palace,0,0,D,,,,1994-95
E0,22/03/1997,Aston Villa,Chelsea,3,0,H,,,,1994-95
E0,22/03/1997,Ipswich,Arsenal,0,2,A,,,,1994-95
E0,22/03/1997,Liverpool,Man City,2,0,H,,,,1994-95
E0,22/03/1997,Man United,Leicester,1,1,D,,,,1994-95
E0,22/03/1997,QPR,Southampton,2,2,D,,,,1994-95
E0,23/03/1997,Sheffield Weds,Coventry,5,1,H,,,,1994-95
E0,24/03/1997,Wimbledon,West Ham,1,0,H,,,,1994-95
E0,24/03/1997,Arsenal,QPR,1,3,A,,,,1994-95
E0,05/04/1997,Chelsea,Wimbledon,1,1,D,,,,1994-95
E0,05/04/1997,Coventry,Tottenham,0,4,A,,,,1994-95
E0,05/04/1997,Crystal Palace,Blackburn,0,1,A,,,,1994-95
E0,05/04/1997,Everton,Ipswich,4,1,H,,,,1994-95
E0,05/04/1997,Leeds,Liverpool,0,2,A,,,,1994-95
E0,05/04/1997,Leicester,Sheffield Weds,0,1,A,,,,1994-95
E0,06/04/1997,Man City,Aston Villa,2,2,D,,,,1994-95
E0,07/04/1997,Norwich,Newcastle,2,1,H,,,,1994-95
E0,09/04/1997,Southampton,Man United,2,2,D,,,,1994-95
E0,09/04/1997,West Ham,Nott'm Forest,3,1,H,,,,1994-95
E0,09/04/1997,Aston Villa,Leeds,0,0,D,,,,1994-95
E0,09/04/1997,Blackburn,West Ham,4,2,H,,,,1994-95
E0,09/04/1997,Ipswich,Leicester,4,1,H,,,,1994-95
E0,09/04/1997,Liverpool,Norwich,4,0,H,,,,1994-95
E0,12/04/1997,Newcastle,Man City,0,0,D,,,,1994-95
E0,12/04/1997,Nott'm Forest,Crystal Palace,1,0,H,,,,1994-95
E0,12/04/1997,Sheffield Weds,Southampton,1,1,D,,,,1994-95
E0,12/04/1997,Tottenham,Arsenal,1,0,H,,,,1994-95
E0,12/04/1997,Wimbledon,Everton,2,1,H,,,,1994-95
E0,13/04/1997,Man United,Coventry,2,0,H,,,,1994-95
E0,13/04/1997,Arsenal,Everton,1,1,D,,,,1994-95
E0,16/04/1997,Aston Villa,QPR,2,1,H,,,,1994-95
E0,16/04/1997,Blackburn,Nott'm Forest,3,0,H,,,,1994-95
E0,16/04/1997,Chelsea,Sheffield Weds,1,1,D,,,,1994-95
E0,19/04/1997,Crystal Palace,Leicester,2,0,H,,,,1994-95
E0,19/04/1997,Leeds,Southampton,0,0,D,,,,1994-95
E0,19/04/1997,Liverpool,Ipswich,0,1,A,,,,1994-95
E0,19/04/1997,Man City,Coventry,0,0,D,,,,1994-95
E0,19/04/1997,Norwich,Wimbledon,1,2,A,,,,1994-95
E0,19/04/1997,West Ham,Tottenham,1,2,A,,,,1994-95
E0,19/04/1997,Newcastle,Man United,1,1,D,,,,1994-95
E0,19/04/1997,Coventry,Arsenal,0,1,A,,,,1994-95
E0,19/04/1997,Everton,Crystal Palace,3,1,H,,,,1994-95
E0,19/04/1997,Ipswich,Chelsea,2,2,D,,,,1994-95
E0,21/04/1997,Nott'm Forest,Aston Villa,1,2,A,,,,1994-95
E0,22/04/1997,Sheffield Weds,Newcastle,0,0,D,,,,1994-95
E0,22/04/1997,Man United,Blackburn,1,0,H,,,,1994-95
E0,22/04/1997,West Ham,Sheffield Weds,0,2,A,,,,1994-95
E0,22/04/1997,Arsenal,Southampton,1,1,D,,,,1994-95
E0,23/04/1997,Leeds,QPR,4,0,H,,,,1994-95
E0,23/04/1997,Liverpool,Everton,0,0,D,,,,1994-95
E0,24/04/1997,Aston Villa,Tottenham,1,0,H,,,,1994-95
E0,03/05/1997,Chelsea,Nott'm Forest,0,2,A,,,,1994-95
E0,03/05/1997,Crystal Palace,Man United,1,1,D,,,,1994-95
E0,03/05/1997,Man City,Leicester,0,1,A,,,,1994-95
E0,03/05/1997,Newcastle,Wimbledon,2,1,H,,,,1994-95
E0,03/05/1997,Norwich,Coventry,2,2,D,,,,1994-95
E0,03/05/1997,Blackburn,Ipswich,4,1,H,,,,1994-95
E0,03/05/1997,Blackburn,Leeds,1,1,D,,,,1994-95
E0,03/05/1997,Newcastle,Everton,2,0,H,,,,1994-95
E0,03/05/1997,Coventry,Chelsea,2,2,D,,,,1994-95
E0,03/05/1997,Everton,Norwich,2,1,H,,,,1994-95
E0,05/05/1997,Ipswich,Crystal Palace,0,2,A,,,,1994-95
E0,06/05/1997,Leicester,West Ham,1,2,A,,,,1994-95
E0,06/05/1997,Man United,Aston Villa,1,0,H,,,,1994-95
E0,07/05/1997,Nott'm Forest,Liverpool,1,1,D,,,,1994-95
E0,08/05/1997,QPR,Newcastle,3,0,H,,,,1994-95
E0,08/05/1997,Sheffield Weds,Arsenal,3,1,H,,,,1994-95
E0,11/05/1997,Southampton,Man City,2,2,D,,,,1994-95
E0,11/05/1997,Wimbledon,Leeds,0,0,D,,,,1994-95
E0,11/05/1997,Tottenham,Blackburn,3,1,H,,,,1994-95
E0,11/05/1997,Arsenal,Leicester,1,1,D,,,,1994-95
E0,11/05/1997,Aston Villa,Wimbledon,7,1,H,,,,1994-95
E0,11/05/1997,Chelsea,Tottenham,1,1,D,,,,1994-95
E0,11/05/1997,Crystal Palace,Coventry,0,2,A,,,,1994-95
E0,11/05/1997,Liverpool,QPR,1,1,D,,,,1994-95
E0,11/05/1997,Man City,Man United,0,3,A,,,,1994-95
E0,11/05/1997,Newcastle,Nott'm Forest,2,1,H,,,,1994-95
E0,09/08/1997,Norwich,Southampton,2,2,D,,,,1994-95
E0,09/08/1997,Blackburn,Sheffield Weds,3,1,H,,,,1994-95
E0,09/08/1997,West Ham,Everton,2,2,D,,,,1994-95
E0,09/08/1997,Coventry,West Ham,2,0,H,,,,1994-95
E0,09/08/1997,Sheffield Weds,Aston Villa,1,2,A,,,,1994-95
E0,09/08/1997,Arsenal,Nott'm Forest,1,0,H,,,,1994-95
E0,09/08/1997,Aston Villa,Leicester,4,4,D,,,,1994-95
E0,09/08/1997,Blackburn,Wimbledon,2,1,H,,,,1994-95
E0,09/08/1997,Leeds,Everton,1,0,H,,,,1994-95
E0,10/08/1997,Man City,Ipswich,2,0,H,,,,1994-95
E0,11/08/1997,Norwich,Man United,0,2,A,,,,1994-95
E0,12/08/1997,Blackburn,Norwich,0,0,D,,,,1994-95
E0,13/08/1997,Coventry,Leicester,4,2,H,,,,1994-95
E0,13/08/1997,Crystal Palace,Arsenal,0,3,A,,,,1994-95
E0,13/08/1997,Everton,Man United,1,0,H,,,,1994-95
E0,13/08/1997,Ipswich,Southampton,2,1,H,,,,1994-95
E0,13/08/1997,Man City,Leeds,0,0,D,,,,1994-95
E0,23/08/1997,Newcastle,Aston Villa,3,1,H,,,,1994-95
E0,23/08/1997,Sheffield Weds,Liverpool,1,2,A,,,,1994-95
E0,23/08/1997,Tottenham,Wimbledon,1,2,A,,,,1994-95
E0,23/08/1997,West Ham,Chelsea,1,2,A,,,,1994-95
E0,23/08/1997,QPR,Nott'm Forest,1,1,D,,,,1994-95
E0,23/08/1997,Ipswich,Newcastle,0,2,A,,,,1994-95
E0,23/08/1997,Aston Villa,Blackburn,0,1,A,,,,1994-95
E0,23/08/1997,Leeds,Sheffield Weds,0,1,A,,,,1994-95
E0,23/08/1997,Leicester,Everton,2,2,D,,,,1994-95
E0,24/08/1997,Liverpool,Newcastle,2,0,H,,,,1994-95
E0,25/08/1997,Man United,Ipswich,9,0,H,,,,1994-95
